iData,roiFileName,roiHemi,conName,mean_activation
28,Striatum,R,stop_as_left,0.621505965292454
29,Striatum,R,stop_as_left,1.27592227803543
30,Striatum,R,stop_as_left,-1.19002004116774
1,preSMA,R,stop_as_left,0.821519503990809
2,preSMA,R,stop_as_left,1.19466036558151
3,preSMA,R,stop_as_left,0.246039436302251
4,preSMA,R,stop_as_left,0.292971500092083
5,preSMA,R,stop_as_left,0.730367390645875
6,preSMA,R,stop_as_left,-2.88596722483635
7,preSMA,R,stop_as_left,0.448324522210492
8,preSMA,R,stop_as_left,-1.63500125043922
9,preSMA,R,stop_as_left,-1.21058133906788
10,preSMA,R,stop_as_left,-0.376942521168126
11,preSMA,R,stop_as_left,-0.279865471439229
12,preSMA,R,stop_as_left,0.687304695447286
13,preSMA,R,stop_as_left,1.72434431314468
14,preSMA,R,stop_as_left,-2.71850117709902
15,preSMA,R,stop_as_left,0.101302173816495
16,preSMA,R,stop_as_left,-0.136557870441013
17,preSMA,R,stop_as_left,-0.00939227350884014
18,preSMA,R,stop_as_left,1.08512582671311
19,preSMA,R,stop_as_left,-1.41004050812787
20,preSMA,R,stop_as_left,-0.381407735041446
21,preSMA,R,stop_as_left,0.0908325786391894
22,preSMA,R,stop_as_left,-2.53146457672119
23,preSMA,R,stop_as_left,2.51459986302588
24,preSMA,R,stop_as_left,-0.216979515221384
25,preSMA,R,stop_as_left,-0.0645149085256788
26,preSMA,R,stop_as_left,0.371321802958846
27,preSMA,R,stop_as_left,1.05581323512726
28,preSMA,R,stop_as_left,-0.787108296321498
29,preSMA,R,stop_as_left,-1.65148915640182
30,preSMA,R,stop_as_left,0.59956235686938
1,IFG,R,stop_as_right,0.114211388218861
2,IFG,R,stop_as_right,0.637816125383744
3,IFG,R,stop_as_right,0.436739083092946
4,IFG,R,stop_as_right,-1.19994289127107
5,IFG,R,stop_as_right,2.51025775533456
6,IFG,R,stop_as_right,-4.07254794927744
7,IFG,R,stop_as_right,2.68371841540703
8,IFG,R,stop_as_right,-4.55185230878683
9,IFG,R,stop_as_right,-0.96159990131855
10,IFG,R,stop_as_right,-1.99953901996979
11,IFG,R,stop_as_right,-0.0148152205376671
12,IFG,R,stop_as_right,0.642093182183229
13,IFG,R,stop_as_right,-0.957526408709013
14,IFG,R,stop_as_right,-0.275401509868411
15,IFG,R,stop_as_right,-0.678208051106104
16,IFG,R,stop_as_right,0.947355767855277
17,IFG,R,stop_as_right,-0.405670666207488
18,IFG,R,stop_as_right,2.57383174162645
19,IFG,R,stop_as_right,0.851966195095044
20,IFG,R,stop_as_right,-0.0511696014839869
21,IFG,R,stop_as_right,2.31545111307731
22,IFG,R,stop_as_right,0.638103799751172
23,IFG,R,stop_as_right,1.01065844412033
24,IFG,R,stop_as_right,-1.03647940032757
25,IFG,R,stop_as_right,-2.287418787296
26,IFG,R,stop_as_right,0.536714277588404
27,IFG,R,stop_as_right,1.08078417067344
28,IFG,R,stop_as_right,-0.39904140895949
29,IFG,R,stop_as_right,-0.822923928499222
30,IFG,R,stop_as_right,0.0906817245368774
1,IFJ,R,stop_as_right,0.11461347517056
2,IFJ,R,stop_as_right,1.62090254861575
3,IFJ,R,stop_as_right,-0.0527289721828241
4,IFJ,R,stop_as_right,-0.621908412243311
5,IFJ,R,stop_as_right,1.95196541685324
6,IFJ,R,stop_as_right,-3.66619663513624
7,IFJ,R,stop_as_right,2.41667477213419
8,IFJ,R,stop_as_right,-0.780193765576069
9,IFJ,R,stop_as_right,-0.519003446858663
10,IFJ,R,stop_as_right,-0.827433612484198
11,IFJ,R,stop_as_right,0.248163725437525
12,IFJ,R,stop_as_right,-1.30963554061376
13,IFJ,R,stop_as_right,0.135147858625994
14,IFJ,R,stop_as_right,0.242747490795759
15,IFJ,R,stop_as_right,0.0429821914205184
16,IFJ,R,stop_as_right,-0.475783649258889
17,IFJ,R,stop_as_right,0.912942616412273
18,IFJ,R,stop_as_right,1.08371916642556
19,IFJ,R,stop_as_right,1.63880098611116
20,IFJ,R,stop_as_right,-0.257897092530934
21,IFJ,R,stop_as_right,0.0259546792277923
22,IFJ,R,stop_as_right,-1.74854908654323
23,IFJ,R,stop_as_right,2.1559515939309
24,IFJ,R,stop_as_right,-0.194929901438837
25,IFJ,R,stop_as_right,0.248209633362981
26,IFJ,R,stop_as_right,-0.147203477027898
27,IFJ,R,stop_as_right,1.29266249675017
28,IFJ,R,stop_as_right,1.2560457770641
29,IFJ,R,stop_as_right,0.483293920182265
30,IFJ,R,stop_as_right,0.471498314219599
1,M1,R,stop_as_right,0.150591058950675
2,M1,R,stop_as_right,-0.417572668116344
3,M1,R,stop_as_right,4.34624900315937
4,M1,R,stop_as_right,0.783203660613961
5,M1,R,stop_as_right,0.811642391116996
6,M1,R,stop_as_right,-4.44065009292803
7,M1,R,stop_as_right,1.85894214479547
8,M1,R,stop_as_right,-3.6693101933128
9,M1,R,stop_as_right,1.68666278217968
10,M1,R,stop_as_right,-0.829285729088281
11,M1,R,stop_as_right,0.743830368707055
12,M1,R,stop_as_right,0.0969367372362237
13,M1,R,stop_as_right,0.697277965122148
14,M1,R,stop_as_right,0.265707621841054
15,M1,R,stop_as_right,0.226926096960118
16,M1,R,stop_as_right,2.04218466658341
17,M1,R,stop_as_right,0.519385745650844
18,M1,R,stop_as_right,1.14746999113183
19,M1,R,stop_as_right,-2.27705697323147
20,M1,R,stop_as_right,3.54666377996144
21,M1,R,stop_as_right,1.52195560147888
22,M1,R,stop_as_right,2.61034686628141
23,M1,R,stop_as_right,1.13021487468167
24,M1,R,stop_as_right,-0.563828265501393
25,M1,R,stop_as_right,0.0898202243996294
26,M1,R,stop_as_right,1.87194611681135
27,M1,R,stop_as_right,0.387678323607696
28,M1,R,stop_as_right,1.47557247312445
29,M1,R,stop_as_right,2.74773898877596
30,M1,R,stop_as_right,0.431682937680499
1,PMd,R,stop_as_right,-0.0278857356080642
2,PMd,R,stop_as_right,0.104221458045336
3,PMd,R,stop_as_right,3.66718411922455
4,PMd,R,stop_as_right,1.55016426340892
5,PMd,R,stop_as_right,2.39459411226786
6,PMd,R,stop_as_right,-5.42646078306895
7,PMd,R,stop_as_right,4.16545048126808
8,PMd,R,stop_as_right,-0.491101408234009
9,PMd,R,stop_as_right,2.68384407575314
10,PMd,R,stop_as_right,0.653829532747085
11,PMd,R,stop_as_right,2.5576490347202
12,PMd,R,stop_as_right,3.1872275700936
13,PMd,R,stop_as_right,3.96404642105103
14,PMd,R,stop_as_right,0.943846645550086
15,PMd,R,stop_as_right,-0.547491600880256
16,PMd,R,stop_as_right,2.88282411115674
17,PMd,R,stop_as_right,4.04866120448479
18,PMd,R,stop_as_right,3.04644228861882
19,PMd,R,stop_as_right,-0.717685000827679
20,PMd,R,stop_as_right,4.44792642043187
21,PMd,R,stop_as_right,5.51714386389806
22,PMd,R,stop_as_right,3.01627705188898
23,PMd,R,stop_as_right,3.06797092006757
24,PMd,R,stop_as_right,1.06869905178125
25,PMd,R,stop_as_right,0.826530688943771
26,PMd,R,stop_as_right,1.19519905860607
27,PMd,R,stop_as_right,1.28361592613734
28,PMd,R,stop_as_right,1.97337212356237
29,PMd,R,stop_as_right,3.29033737228467
30,PMd,R,stop_as_right,1.05818337746538
1,SMA,R,stop_as_right,0.696793381656919
2,SMA,R,stop_as_right,0.284296407178044
3,SMA,R,stop_as_right,2.05813325853909
4,SMA,R,stop_as_right,2.82554236405036
5,SMA,R,stop_as_right,2.03385837454545
6,SMA,R,stop_as_right,-3.55883037712839
7,SMA,R,stop_as_right,2.36631212993102
8,SMA,R,stop_as_right,-0.54045437539325
9,SMA,R,stop_as_right,1.25294768214226
10,SMA,R,stop_as_right,-1.82262761047796
11,SMA,R,stop_as_right,1.72615946829319
12,SMA,R,stop_as_right,0.293367509387041
13,SMA,R,stop_as_right,0.622888926612703
14,SMA,R,stop_as_right,1.88148220181465
15,SMA,R,stop_as_right,-2.81314568370581
16,SMA,R,stop_as_right,3.85470175743103
17,SMA,R,stop_as_right,2.98671673126519
18,SMA,R,stop_as_right,4.61910419087661
19,SMA,R,stop_as_right,-1.12974273711443
20,SMA,R,stop_as_right,2.63393256777809
21,SMA,R,stop_as_right,2.12035537809134
22,SMA,R,stop_as_right,-0.0456667650294931
23,SMA,R,stop_as_right,2.41218295362261
24,SMA,R,stop_as_right,1.90608721500949
25,SMA,R,stop_as_right,-0.0774623758736111
26,SMA,R,stop_as_right,1.63699606657028
27,SMA,R,stop_as_right,0.436071748180049
28,SMA,R,stop_as_right,1.747262957849
29,SMA,R,stop_as_right,2.64151770227096
30,SMA,R,stop_as_right,0.0283137618431023
1,Striatum,R,stop_as_right,-0.134610943868756
2,Striatum,R,stop_as_right,0.352691314183176
3,Striatum,R,stop_as_right,2.84709605574608
4,Striatum,R,stop_as_right,-0.439619059860706
5,Striatum,R,stop_as_right,6.85419290065765
6,Striatum,R,stop_as_right,-1.76065721362829
7,Striatum,R,stop_as_right,1.81701061278582
8,Striatum,R,stop_as_right,-2.58222880959511
9,Striatum,R,stop_as_right,3.15680674910545
10,Striatum,R,stop_as_right,-0.598685924895108
11,Striatum,R,stop_as_right,-0.955087602883577
12,Striatum,R,stop_as_right,1.0505394987762
13,Striatum,R,stop_as_right,-0.657021591067314
14,Striatum,R,stop_as_right,-0.40879867002368
15,Striatum,R,stop_as_right,-1.93751082681119
16,Striatum,R,stop_as_right,1.30934972427785
17,Striatum,R,stop_as_right,3.36124743819237
18,Striatum,R,stop_as_right,1.44383701831102
19,Striatum,R,stop_as_right,2.52661042865366
20,Striatum,R,stop_as_right,-1.60826601684093
21,Striatum,R,stop_as_right,0.609305415302515
22,Striatum,R,stop_as_right,-4.79247251152992
23,Striatum,R,stop_as_right,5.17085889577866
24,Striatum,R,stop_as_right,-2.29096046537161
25,Striatum,R,stop_as_right,1.68076193779707
26,Striatum,R,stop_as_right,-0.719644311256707
27,Striatum,R,stop_as_right,2.24539008289576
28,Striatum,R,stop_as_right,1.46945405900478
29,Striatum,R,stop_as_right,2.48929963260889
30,Striatum,R,stop_as_right,-0.792253915220499
1,preSMA,R,stop_as_right,1.04155170834727
2,preSMA,R,stop_as_right,0.109716160015927
3,preSMA,R,stop_as_right,0.769536005126105
4,preSMA,R,stop_as_right,1.96333165301217
5,preSMA,R,stop_as_right,1.33573717127244
6,preSMA,R,stop_as_right,-3.10910805066427
7,preSMA,R,stop_as_right,-0.512500792327854
8,preSMA,R,stop_as_right,-0.712710951765378
9,preSMA,R,stop_as_right,-0.767014173997773
10,preSMA,R,stop_as_right,-0.185349237173796
11,preSMA,R,stop_as_right,-0.23493626092871
12,preSMA,R,stop_as_right,2.32162319951587
13,preSMA,R,stop_as_right,1.79637620680862
14,preSMA,R,stop_as_right,-0.652776456541485
15,preSMA,R,stop_as_right,1.27317860308621
16,preSMA,R,stop_as_right,0.480696036066446
17,preSMA,R,stop_as_right,0.992130157667109
18,preSMA,R,stop_as_right,1.22386320059498
19,preSMA,R,stop_as_right,-1.30261455414196
20,preSMA,R,stop_as_right,1.04183303978708
21,preSMA,R,stop_as_right,0.624766719837983
22,preSMA,R,stop_as_right,-0.29467618630992
23,preSMA,R,stop_as_right,2.09916263156467
24,preSMA,R,stop_as_right,0.358058818512493
25,preSMA,R,stop_as_right,0.241713178240591
26,preSMA,R,stop_as_right,0.386562256763379
27,preSMA,R,stop_as_right,1.14429344236851
28,preSMA,R,stop_as_right,-0.429959240472979
29,preSMA,R,stop_as_right,-0.0702252123090956
30,preSMA,R,stop_as_right,0.394720900803804
1,IFG,R,stop_ss,-0.147523732139514
2,IFG,R,stop_ss,-0.586784705179385
3,IFG,R,stop_ss,1.88553374776473
4,IFG,R,stop_ss,-2.7795031196796
5,IFG,R,stop_ss,-0.0675902368608289
6,IFG,R,stop_ss,-1.33598831023734
7,IFG,R,stop_ss,1.17412077635527
8,IFG,R,stop_ss,-5.20850425500136
9,IFG,R,stop_ss,0.809019217697474
10,IFG,R,stop_ss,-1.58574120700359
11,IFG,R,stop_ss,-0.114249019668652
12,IFG,R,stop_ss,0.989870130442656
13,IFG,R,stop_ss,-1.62459605129866
14,IFG,R,stop_ss,-0.150857594437324
15,IFG,R,stop_ss,-0.952182520467501
16,IFG,R,stop_ss,-0.377153897228149
17,IFG,R,stop_ss,0.365590969387155
18,IFG,R,stop_ss,-1.13942447075477
19,IFG,R,stop_ss,-0.71655432965893
20,IFG,R,stop_ss,-0.189516683037464
21,IFG,R,stop_ss,1.7298961781825
22,IFG,R,stop_ss,-1.92030719553049
23,IFG,R,stop_ss,2.99959982243868
24,IFG,R,stop_ss,-0.429286195395085
25,IFG,R,stop_ss,-1.3008918762207
26,IFG,R,stop_ss,-0.434106285755451
27,IFG,R,stop_ss,0.324271188905606
28,IFG,R,stop_ss,-1.80288386115661
29,IFG,R,stop_ss,-0.710971272908724
30,IFG,R,stop_ss,0.187363319958632
1,IFJ,R,stop_ss,-0.815418665225689
2,IFJ,R,stop_ss,0.410259229059403
3,IFJ,R,stop_ss,-0.0967162721432172
4,IFJ,R,stop_ss,-2.34400653380614
5,IFJ,R,stop_ss,-1.02778979448172
6,IFJ,R,stop_ss,-0.662014420502461
7,IFJ,R,stop_ss,1.09818093335399
8,IFJ,R,stop_ss,-3.01237526765236
9,IFJ,R,stop_ss,-0.496314268989059
10,IFJ,R,stop_ss,-1.44856739044189
11,IFJ,R,stop_ss,0.589004269156318
12,IFJ,R,stop_ss,0.369290601748687
13,IFJ,R,stop_ss,-0.76910449951314
14,IFJ,R,stop_ss,-0.189051297349999
15,IFJ,R,stop_ss,0.0487789838359906
16,IFJ,R,stop_ss,-0.632863223552704
17,IFJ,R,stop_ss,-0.00389919430017471
18,IFJ,R,stop_ss,-0.242422958406118
19,IFJ,R,stop_ss,1.97298511576194
20,IFJ,R,stop_ss,-0.84838426227753
21,IFJ,R,stop_ss,0.0920371929040322
22,IFJ,R,stop_ss,-4.31915814142961
23,IFJ,R,stop_ss,2.69168244187648
24,IFJ,R,stop_ss,-0.502885850003132
25,IFJ,R,stop_ss,-1.45788361476018
26,IFJ,R,stop_ss,-0.270215941449771
27,IFJ,R,stop_ss,0.298679611144158
28,IFJ,R,stop_ss,0.189444281733953
29,IFJ,R,stop_ss,1.79387256961602
30,IFJ,R,stop_ss,0.320667218918411
1,M1,R,stop_ss,-1.77483120246937
2,M1,R,stop_ss,-2.01804409529033
3,M1,R,stop_ss,-2.43630692205931
4,M1,R,stop_ss,-8.42836750878228
5,M1,R,stop_ss,-4.68880221718236
6,M1,R,stop_ss,-5.2151886162005
7,M1,R,stop_ss,-3.23622057312413
8,M1,R,stop_ss,-7.20814924491079
9,M1,R,stop_ss,1.01516343731629
10,M1,R,stop_ss,-5.10884566056101
11,M1,R,stop_ss,-1.88741536516892
12,M1,R,stop_ss,-1.98233512161594
13,M1,R,stop_ss,-2.00771599302166
14,M1,R,stop_ss,-1.2861109642606
15,M1,R,stop_ss,-2.42321852633828
16,M1,R,stop_ss,-1.3338711740155
17,M1,R,stop_ss,-1.10851517476534
18,M1,R,stop_ss,-2.30198431642432
19,M1,R,stop_ss,-2.45854589813634
20,M1,R,stop_ss,-0.273619495724377
21,M1,R,stop_ss,-1.44963725773912
22,M1,R,stop_ss,-5.96482336521149
23,M1,R,stop_ss,0.280989184191352
24,M1,R,stop_ss,-2.14028786122799
25,M1,R,stop_ss,-2.2638645093692
26,M1,R,stop_ss,-0.810154152543921
27,M1,R,stop_ss,-3.89439274135389
28,M1,R,stop_ss,-1.31871265486667
29,M1,R,stop_ss,-1.62108910240625
30,M1,R,stop_ss,-1.02000838518143
1,PMd,R,stop_ss,-2.86901518014761
2,PMd,R,stop_ss,-3.26254200247618
3,PMd,R,stop_ss,2.11937217712402
4,PMd,R,stop_ss,-1.77310924117382
5,PMd,R,stop_ss,-2.15126906793851
6,PMd,R,stop_ss,-4.01330174061541
7,PMd,R,stop_ss,-0.506926237712972
8,PMd,R,stop_ss,-2.57595059504876
9,PMd,R,stop_ss,0.381312934251932
10,PMd,R,stop_ss,-3.68902603021035
11,PMd,R,stop_ss,0.0552238896489143
12,PMd,R,stop_ss,-0.271721390577463
13,PMd,R,stop_ss,0.839975809603929
14,PMd,R,stop_ss,-2.3471043627136
15,PMd,R,stop_ss,-1.09805586131719
16,PMd,R,stop_ss,-0.101176304885974
17,PMd,R,stop_ss,1.5213295972118
18,PMd,R,stop_ss,-1.29820485183826
19,PMd,R,stop_ss,-1.0954861342907
20,PMd,R,stop_ss,2.29722849910076
21,PMd,R,stop_ss,1.22151815318144
22,PMd,R,stop_ss,-6.164383658996
23,PMd,R,stop_ss,2.03236726041024
24,PMd,R,stop_ss,0.421414965918909
25,PMd,R,stop_ss,-1.36732537070146
26,PMd,R,stop_ss,-0.811393509690578
27,PMd,R,stop_ss,-0.281670372861509
28,PMd,R,stop_ss,-1.70669225775279
29,PMd,R,stop_ss,0.456045360519336
30,PMd,R,stop_ss,-1.26617623206515
1,SMA,R,stop_ss,-3.94160275409619
2,SMA,R,stop_ss,-2.04066602885723
3,SMA,R,stop_ss,2.75599997885087
4,SMA,R,stop_ss,-3.92138729375951
5,SMA,R,stop_ss,-4.95288982516841
6,SMA,R,stop_ss,1.54616958565182
7,SMA,R,stop_ss,1.40875372426076
8,SMA,R,stop_ss,1.2389275904964
9,SMA,R,stop_ss,1.80549121797085
10,SMA,R,stop_ss,-3.9251522390466
11,SMA,R,stop_ss,-0.343615606427193
12,SMA,R,stop_ss,-0.59630156269199
13,SMA,R,stop_ss,1.54910555325056
14,SMA,R,stop_ss,-0.151425901800394
15,SMA,R,stop_ss,-3.85852536559105
16,SMA,R,stop_ss,3.25560321933345
17,SMA,R,stop_ss,-0.583603746071458
18,SMA,R,stop_ss,0.076594072345056
19,SMA,R,stop_ss,-0.574105207063258
20,SMA,R,stop_ss,1.50631070420856
21,SMA,R,stop_ss,0.889030614122748
22,SMA,R,stop_ss,-6.34709146775697
23,SMA,R,stop_ss,2.41333711147308
24,SMA,R,stop_ss,0.773557451210524
25,SMA,R,stop_ss,-3.24154834945997
26,SMA,R,stop_ss,-0.554110753536224
27,SMA,R,stop_ss,0.594639823905059
28,SMA,R,stop_ss,-0.2713297260435
29,SMA,R,stop_ss,-1.09771756038946
30,SMA,R,stop_ss,-0.920614205832992
1,Striatum,R,stop_ss,-1.00664934590459
2,Striatum,R,stop_ss,-0.757544021680951
3,Striatum,R,stop_ss,2.63978221416473
4,Striatum,R,stop_ss,-4.53424677252769
5,Striatum,R,stop_ss,0.7510657845065
6,Striatum,R,stop_ss,-0.299904248118401
7,Striatum,R,stop_ss,-1.19230550378561
8,Striatum,R,stop_ss,-4.70776854753494
9,Striatum,R,stop_ss,1.71159404441714
10,Striatum,R,stop_ss,-1.93361931294203
11,Striatum,R,stop_ss,-1.04383449628949
12,Striatum,R,stop_ss,-1.03917695730925
13,Striatum,R,stop_ss,-1.57340556681156
14,Striatum,R,stop_ss,-0.559543793834746
15,Striatum,R,stop_ss,-0.313276774995029
16,Striatum,R,stop_ss,-1.54351306892931
17,Striatum,R,stop_ss,2.43120147138834
18,Striatum,R,stop_ss,-1.3995571192354
19,Striatum,R,stop_ss,-0.435037325322628
20,Striatum,R,stop_ss,-1.65145519375801
21,Striatum,R,stop_ss,-0.455538389831781
22,Striatum,R,stop_ss,-7.8855252623558
23,Striatum,R,stop_ss,2.81236061453819
24,Striatum,R,stop_ss,-1.86774862892926
25,Striatum,R,stop_ss,-0.424972824938595
26,Striatum,R,stop_ss,-2.10277888327837
27,Striatum,R,stop_ss,1.31911077685654
28,Striatum,R,stop_ss,-0.713462887704372
29,Striatum,R,stop_ss,-0.367539149522781
30,Striatum,R,stop_ss,-1.95809394828975
1,preSMA,R,stop_ss,0.28406147327688
2,preSMA,R,stop_ss,-0.430637761536572
3,preSMA,R,stop_ss,0.996415565825171
4,preSMA,R,stop_ss,-1.16090837038226
5,preSMA,R,stop_ss,-2.06880402937531
6,preSMA,R,stop_ss,-1.55631956540876
7,preSMA,R,stop_ss,-0.523219670272536
8,preSMA,R,stop_ss,-0.86861267603106
9,preSMA,R,stop_ss,-1.79024143351449
10,preSMA,R,stop_ss,-1.78404053424795
11,preSMA,R,stop_ss,0.293512923022111
12,preSMA,R,stop_ss,2.13519294725524
13,preSMA,R,stop_ss,0.645424003402392
14,preSMA,R,stop_ss,-0.320688627867235
15,preSMA,R,stop_ss,1.55857678088877
16,preSMA,R,stop_ss,0.231323786907726
17,preSMA,R,stop_ss,0.842202657626735
18,preSMA,R,stop_ss,-0.875668327841494
19,preSMA,R,stop_ss,-0.682159171957109
20,preSMA,R,stop_ss,0.766933841009935
21,preSMA,R,stop_ss,0.825096409767866
22,preSMA,R,stop_ss,-3.12092593312263
23,preSMA,R,stop_ss,2.43628054857254
24,preSMA,R,stop_ss,1.29260469973087
25,preSMA,R,stop_ss,-0.466933877931701
26,preSMA,R,stop_ss,-0.311297315690253
27,preSMA,R,stop_ss,0.171138042584062
28,preSMA,R,stop_ss,-1.85584335194694
29,preSMA,R,stop_ss,0.585286604033576
30,preSMA,R,stop_ss,-0.781930984722243
1,IFG,R,ignore_slow_vs_ignore_fast,0.0794517237406511
2,IFG,R,ignore_slow_vs_ignore_fast,0.614843816711352
3,IFG,R,ignore_slow_vs_ignore_fast,1.66203106108766
4,IFG,R,ignore_slow_vs_ignore_fast,-2.27818734141497
5,IFG,R,ignore_slow_vs_ignore_fast,1.23562997121077
6,IFG,R,ignore_slow_vs_ignore_fast,-1.41476758741415
7,IFG,R,ignore_slow_vs_ignore_fast,-0.509000986241377
8,IFG,R,ignore_slow_vs_ignore_fast,-4.60457125993875
9,IFG,R,ignore_slow_vs_ignore_fast,-0.233451834091773
10,IFG,R,ignore_slow_vs_ignore_fast,-1.42068497492717
11,IFG,R,ignore_slow_vs_ignore_fast,0.144670828603781
12,IFG,R,ignore_slow_vs_ignore_fast,-0.218123536503229
13,IFG,R,ignore_slow_vs_ignore_fast,0.00669799745082855
14,IFG,R,ignore_slow_vs_ignore_fast,1.21782328532292
15,IFG,R,ignore_slow_vs_ignore_fast,0.24374472665099
16,IFG,R,ignore_slow_vs_ignore_fast,0.0744772438819592
17,IFG,R,ignore_slow_vs_ignore_fast,-0.521630504956612
18,IFG,R,ignore_slow_vs_ignore_fast,0.732765039572349
19,IFG,R,ignore_slow_vs_ignore_fast,-1.14641189345947
20,IFG,R,ignore_slow_vs_ignore_fast,1.34682334415041
21,IFG,R,ignore_slow_vs_ignore_fast,0.980742438481404
22,IFG,R,ignore_slow_vs_ignore_fast,0.187997556649722
23,IFG,R,ignore_slow_vs_ignore_fast,2.46270640538289
24,IFG,R,ignore_slow_vs_ignore_fast,-0.691925078057326
25,IFG,R,ignore_slow_vs_ignore_fast,-1.17104426943339
26,IFG,R,ignore_slow_vs_ignore_fast,0.541594746021124
27,IFG,R,ignore_slow_vs_ignore_fast,1.84278635164866
28,IFG,R,ignore_slow_vs_ignore_fast,-0.752247147262096
29,IFG,R,ignore_slow_vs_ignore_fast,-0.798537938640668
30,IFG,R,ignore_slow_vs_ignore_fast,0.443674176931381
1,IFJ,R,ignore_slow_vs_ignore_fast,0.112159624982339
2,IFJ,R,ignore_slow_vs_ignore_fast,2.34519677437269
3,IFJ,R,ignore_slow_vs_ignore_fast,1.05650780622203
4,IFJ,R,ignore_slow_vs_ignore_fast,-0.35642937097985
5,IFJ,R,ignore_slow_vs_ignore_fast,1.49130831200343
6,IFJ,R,ignore_slow_vs_ignore_fast,-1.10276378347323
7,IFJ,R,ignore_slow_vs_ignore_fast,0.255415824743418
8,IFJ,R,ignore_slow_vs_ignore_fast,0.20746892121119
9,IFJ,R,ignore_slow_vs_ignore_fast,-0.0488940709485457
10,IFJ,R,ignore_slow_vs_ignore_fast,-1.37278038951067
11,IFJ,R,ignore_slow_vs_ignore_fast,0.0488797707053331
12,IFJ,R,ignore_slow_vs_ignore_fast,0.280397265289838
13,IFJ,R,ignore_slow_vs_ignore_fast,0.592940097818008
14,IFJ,R,ignore_slow_vs_ignore_fast,-0.16823418209186
15,IFJ,R,ignore_slow_vs_ignore_fast,0.563596307228391
16,IFJ,R,ignore_slow_vs_ignore_fast,-0.294372579512688
17,IFJ,R,ignore_slow_vs_ignore_fast,0.568253815460664
18,IFJ,R,ignore_slow_vs_ignore_fast,0.378342032432556
19,IFJ,R,ignore_slow_vs_ignore_fast,0.15051824427568
20,IFJ,R,ignore_slow_vs_ignore_fast,1.2951766791252
21,IFJ,R,ignore_slow_vs_ignore_fast,0.511848599864886
22,IFJ,R,ignore_slow_vs_ignore_fast,0.0571868459765728
23,IFJ,R,ignore_slow_vs_ignore_fast,1.96846778346942
24,IFJ,R,ignore_slow_vs_ignore_fast,-0.650433547221697
25,IFJ,R,ignore_slow_vs_ignore_fast,0.0435512530115935
26,IFJ,R,ignore_slow_vs_ignore_fast,0.265182306560186
27,IFJ,R,ignore_slow_vs_ignore_fast,2.08226643388088
28,IFJ,R,ignore_slow_vs_ignore_fast,1.01395463026487
29,IFJ,R,ignore_slow_vs_ignore_fast,1.92667203224622
30,IFJ,R,ignore_slow_vs_ignore_fast,-0.148192532647115
1,M1,R,ignore_slow_vs_ignore_fast,1.03747680469563
2,M1,R,ignore_slow_vs_ignore_fast,0.699663825725254
3,M1,R,ignore_slow_vs_ignore_fast,5.01158140835009
4,M1,R,ignore_slow_vs_ignore_fast,-1.66253190653192
5,M1,R,ignore_slow_vs_ignore_fast,0.600049710587451
6,M1,R,ignore_slow_vs_ignore_fast,-2.12738647429567
7,M1,R,ignore_slow_vs_ignore_fast,1.47903139026541
8,M1,R,ignore_slow_vs_ignore_fast,-1.8030611872673
9,M1,R,ignore_slow_vs_ignore_fast,1.18682194226667
10,M1,R,ignore_slow_vs_ignore_fast,-2.71586701744481
11,M1,R,ignore_slow_vs_ignore_fast,0.956184575432225
12,M1,R,ignore_slow_vs_ignore_fast,0.477548923931624
13,M1,R,ignore_slow_vs_ignore_fast,0.735510708470094
14,M1,R,ignore_slow_vs_ignore_fast,0.734707197076396
15,M1,R,ignore_slow_vs_ignore_fast,-0.18254442983552
16,M1,R,ignore_slow_vs_ignore_fast,1.43533591220253
17,M1,R,ignore_slow_vs_ignore_fast,0.389571777299831
18,M1,R,ignore_slow_vs_ignore_fast,1.01042393438126
19,M1,R,ignore_slow_vs_ignore_fast,-0.689474416406531
20,M1,R,ignore_slow_vs_ignore_fast,5.49397333044755
21,M1,R,ignore_slow_vs_ignore_fast,-0.0471369377092311
22,M1,R,ignore_slow_vs_ignore_fast,2.35323268488834
23,M1,R,ignore_slow_vs_ignore_fast,0.933052985291732
24,M1,R,ignore_slow_vs_ignore_fast,-0.110078720582856
25,M1,R,ignore_slow_vs_ignore_fast,-0.699690566251152
26,M1,R,ignore_slow_vs_ignore_fast,0.893494223293505
27,M1,R,ignore_slow_vs_ignore_fast,2.01987440335123
28,M1,R,ignore_slow_vs_ignore_fast,0.576222032504646
29,M1,R,ignore_slow_vs_ignore_fast,1.68383433003175
30,M1,R,ignore_slow_vs_ignore_fast,0.311991982161999
1,PMd,R,ignore_slow_vs_ignore_fast,-0.24176074965642
2,PMd,R,ignore_slow_vs_ignore_fast,1.96589183348876
3,PMd,R,ignore_slow_vs_ignore_fast,3.93167456626892
4,PMd,R,ignore_slow_vs_ignore_fast,-1.14690989485154
5,PMd,R,ignore_slow_vs_ignore_fast,1.54945251116386
6,PMd,R,ignore_slow_vs_ignore_fast,-4.30322316747445
7,PMd,R,ignore_slow_vs_ignore_fast,0.421093836426735
8,PMd,R,ignore_slow_vs_ignore_fast,-0.102514791947145
9,PMd,R,ignore_slow_vs_ignore_fast,-0.299582398854769
10,PMd,R,ignore_slow_vs_ignore_fast,-2.7396912758167
