subjectIx,trial,t_d,r_type,accuracy,n,n_trial_t_d,prop
10,stop-left,0.266,other,error,0,24,0
10,stop-left,0.366,bimanual,correct,0,24,0
10,stop-left,0.366,bimanual,error,14,24,0.5833333333333334
10,stop-left,0.366,unimanual,correct,9,24,0.375
10,stop-left,0.366,unimanual,error,1,24,0.041666666666666664
10,stop-left,0.366,no,correct,0,24,0
10,stop-left,0.366,no,error,0,24,0
10,stop-left,0.366,other,correct,0,24,0
10,stop-left,0.366,other,error,0,24,0
10,stop-left,0.466,bimanual,correct,0,24,0
10,stop-left,0.466,bimanual,error,22,24,0.9166666666666666
10,stop-left,0.466,unimanual,correct,2,24,0.08333333333333333
10,stop-left,0.466,unimanual,error,0,24,0
10,stop-left,0.466,no,correct,0,24,0
10,stop-left,0.466,no,error,0,24,0
10,stop-left,0.466,other,correct,0,24,0
10,stop-left,0.466,other,error,0,24,0
10,stop-left,NA,bimanual,correct,0,NA,NA
10,stop-left,NA,bimanual,error,0,NA,NA
10,stop-left,NA,unimanual,correct,0,NA,NA
10,stop-left,NA,unimanual,error,0,NA,NA
10,stop-left,NA,no,correct,0,NA,NA
10,stop-left,NA,no,error,0,NA,NA
10,stop-left,NA,other,correct,0,NA,NA
10,stop-left,NA,other,error,0,NA,NA
10,stop-right,0.066,bimanual,correct,0,24,0
10,stop-right,0.066,bimanual,error,3,24,0.125
10,stop-right,0.066,unimanual,correct,16,24,0.6666666666666666
10,stop-right,0.066,unimanual,error,5,24,0.20833333333333334
10,stop-right,0.066,no,correct,0,24,0
10,stop-right,0.066,no,error,0,24,0
10,stop-right,0.066,other,correct,0,24,0
10,stop-right,0.066,other,error,0,24,0
10,stop-right,0.166,bimanual,correct,0,24,0
10,stop-right,0.166,bimanual,error,2,24,0.08333333333333333
10,stop-right,0.166,unimanual,correct,8,24,0.3333333333333333
10,stop-right,0.166,unimanual,error,13,24,0.5416666666666666
10,stop-right,0.166,no,correct,0,24,0
10,stop-right,0.166,no,error,1,24,0.041666666666666664
10,stop-right,0.166,other,correct,0,24,0
10,stop-right,0.166,other,error,0,24,0
10,stop-right,0.266,bimanual,correct,0,24,0
10,stop-right,0.266,bimanual,error,7,24,0.2916666666666667
10,stop-right,0.266,unimanual,correct,10,24,0.4166666666666667
10,stop-right,0.266,unimanual,error,6,24,0.25
10,stop-right,0.266,no,correct,0,24,0
10,stop-right,0.266,no,error,1,24,0.041666666666666664
10,stop-right,0.266,other,correct,0,24,0
10,stop-right,0.266,other,error,0,24,0
10,stop-right,0.366,bimanual,correct,0,24,0
10,stop-right,0.366,bimanual,error,17,24,0.7083333333333334
10,stop-right,0.366,unimanual,correct,3,24,0.125
10,stop-right,0.366,unimanual,error,2,24,0.08333333333333333
10,stop-right,0.366,no,correct,0,24,0
10,stop-right,0.366,no,error,2,24,0.08333333333333333
10,stop-right,0.366,other,correct,0,24,0
10,stop-right,0.366,other,error,0,24,0
10,stop-right,0.466,bimanual,correct,0,24,0
10,stop-right,0.466,bimanual,error,22,24,0.9166666666666666
10,stop-right,0.466,unimanual,correct,0,24,0
10,stop-right,0.466,unimanual,error,2,24,0.08333333333333333
10,stop-right,0.466,no,correct,0,24,0
10,stop-right,0.466,no,error,0,24,0
10,stop-right,0.466,other,correct,0,24,0
10,stop-right,0.466,other,error,0,24,0
10,stop-right,NA,bimanual,correct,0,NA,NA
10,stop-right,NA,bimanual,error,0,NA,NA
10,stop-right,NA,unimanual,correct,0,NA,NA
10,stop-right,NA,unimanual,error,0,NA,NA
10,stop-right,NA,no,correct,0,NA,NA
10,stop-right,NA,no,error,0,NA,NA
10,stop-right,NA,other,correct,0,NA,NA
10,stop-right,NA,other,error,0,NA,NA
10,stop-both,0.066,bimanual,correct,0,24,0
10,stop-both,0.066,bimanual,error,1,24,0.041666666666666664
10,stop-both,0.066,unimanual,correct,0,24,0
10,stop-both,0.066,unimanual,error,0,24,0
10,stop-both,0.066,no,correct,23,24,0.9583333333333334
10,stop-both,0.066,no,error,0,24,0
10,stop-both,0.066,other,correct,0,24,0
10,stop-both,0.066,other,error,0,24,0
10,stop-both,0.166,bimanual,correct,0,24,0
10,stop-both,0.166,bimanual,error,2,24,0.08333333333333333
10,stop-both,0.166,unimanual,correct,0,24,0
10,stop-both,0.166,unimanual,error,1,24,0.041666666666666664
10,stop-both,0.166,no,correct,21,24,0.875
10,stop-both,0.166,no,error,0,24,0
10,stop-both,0.166,other,correct,0,24,0
10,stop-both,0.166,other,error,0,24,0
10,stop-both,0.266,bimanual,correct,0,24,0
10,stop-both,0.266,bimanual,error,5,24,0.20833333333333334
10,stop-both,0.266,unimanual,correct,0,24,0
10,stop-both,0.266,unimanual,error,1,24,0.041666666666666664
10,stop-both,0.266,no,correct,18,24,0.75
10,stop-both,0.266,no,error,0,24,0
10,stop-both,0.266,other,correct,0,24,0
10,stop-both,0.266,other,error,0,24,0
10,stop-both,0.366,bimanual,correct,0,24,0
10,stop-both,0.366,bimanual,error,16,24,0.6666666666666666
10,stop-both,0.366,unimanual,correct,0,24,0
10,stop-both,0.366,unimanual,error,1,24,0.041666666666666664
10,stop-both,0.366,no,correct,7,24,0.2916666666666667
10,stop-both,0.366,no,error,0,24,0
10,stop-both,0.366,other,correct,0,24,0
10,stop-both,0.366,other,error,0,24,0
10,stop-both,0.466,bimanual,correct,0,24,0
10,stop-both,0.466,bimanual,error,23,24,0.9583333333333334
10,stop-both,0.466,unimanual,correct,0,24,0
10,stop-both,0.466,unimanual,error,1,24,0.041666666666666664
10,stop-both,0.466,no,correct,0,24,0
10,stop-both,0.466,no,error,0,24,0
10,stop-both,0.466,other,correct,0,24,0
10,stop-both,0.466,other,error,0,24,0
10,stop-both,NA,bimanual,correct,0,NA,NA
10,stop-both,NA,bimanual,error,0,NA,NA
10,stop-both,NA,unimanual,correct,0,NA,NA
10,stop-both,NA,unimanual,error,0,NA,NA
10,stop-both,NA,no,correct,0,NA,NA
10,stop-both,NA,no,error,0,NA,NA
10,stop-both,NA,other,correct,0,NA,NA
10,stop-both,NA,other,error,0,NA,NA
10,ignore,0.066,bimanual,correct,23,23,1
10,ignore,0.066,bimanual,error,0,23,0
10,ignore,0.066,unimanual,correct,0,23,0
10,ignore,0.066,unimanual,error,0,23,0
10,ignore,0.066,no,correct,0,23,0
10,ignore,0.066,no,error,0,23,0
10,ignore,0.066,other,correct,0,23,0
10,ignore,0.066,other,error,0,23,0
10,ignore,0.166,bimanual,correct,24,24,1
10,ignore,0.166,bimanual,error,0,24,0
10,ignore,0.166,unimanual,correct,0,24,0
10,ignore,0.166,unimanual,error,0,24,0
10,ignore,0.166,no,correct,0,24,0
10,ignore,0.166,no,error,0,24,0
10,ignore,0.166,other,correct,0,24,0
10,ignore,0.166,other,error,0,24,0
10,ignore,0.266,bimanual,correct,24,24,1
10,ignore,0.266,bimanual,error,0,24,0
10,ignore,0.266,unimanual,correct,0,24,0
10,ignore,0.266,unimanual,error,0,24,0
10,ignore,0.266,no,correct,0,24,0
10,ignore,0.266,no,error,0,24,0
10,ignore,0.266,other,correct,0,24,0
10,ignore,0.266,other,error,0,24,0
10,ignore,0.366,bimanual,correct,24,24,1
10,ignore,0.366,bimanual,error,0,24,0
10,ignore,0.366,unimanual,correct,0,24,0
10,ignore,0.366,unimanual,error,0,24,0
10,ignore,0.366,no,correct,0,24,0
10,ignore,0.366,no,error,0,24,0
10,ignore,0.366,other,correct,0,24,0
10,ignore,0.366,other,error,0,24,0
10,ignore,0.466,bimanual,correct,22,23,0.9565217391304348
10,ignore,0.466,bimanual,error,0,23,0
10,ignore,0.466,unimanual,correct,0,23,0
10,ignore,0.466,unimanual,error,1,23,0.043478260869565216
10,ignore,0.466,no,correct,0,23,0
10,ignore,0.466,no,error,0,23,0
10,ignore,0.466,other,correct,0,23,0
10,ignore,0.466,other,error,0,23,0
10,ignore,NA,bimanual,correct,0,NA,NA
10,ignore,NA,bimanual,error,0,NA,NA
10,ignore,NA,unimanual,correct,0,NA,NA
10,ignore,NA,unimanual,error,0,NA,NA
10,ignore,NA,no,correct,0,NA,NA
10,ignore,NA,no,error,0,NA,NA
10,ignore,NA,other,correct,0,NA,NA
10,ignore,NA,other,error,0,NA,NA
10,no-signal,0.066,bimanual,correct,0,NA,NA
10,no-signal,0.066,bimanual,error,0,NA,NA
10,no-signal,0.066,unimanual,correct,0,NA,NA
10,no-signal,0.066,unimanual,error,0,NA,NA
10,no-signal,0.066,no,correct,0,NA,NA
10,no-signal,0.066,no,error,0,NA,NA
10,no-signal,0.066,other,correct,0,NA,NA
10,no-signal,0.066,other,error,0,NA,NA
10,no-signal,0.166,bimanual,correct,0,NA,NA
10,no-signal,0.166,bimanual,error,0,NA,NA
10,no-signal,0.166,unimanual,correct,0,NA,NA
10,no-signal,0.166,unimanual,error,0,NA,NA
10,no-signal,0.166,no,correct,0,NA,NA
10,no-signal,0.166,no,error,0,NA,NA
10,no-signal,0.166,other,correct,0,NA,NA
10,no-signal,0.166,other,error,0,NA,NA
10,no-signal,0.266,bimanual,correct,0,NA,NA
10,no-signal,0.266,bimanual,error,0,NA,NA
10,no-signal,0.266,unimanual,correct,0,NA,NA
10,no-signal,0.266,unimanual,error,0,NA,NA
10,no-signal,0.266,no,correct,0,NA,NA
10,no-signal,0.266,no,error,0,NA,NA
10,no-signal,0.266,other,correct,0,NA,NA
10,no-signal,0.266,other,error,0,NA,NA
10,no-signal,0.366,bimanual,correct,0,NA,NA
10,no-signal,0.366,bimanual,error,0,NA,NA
10,no-signal,0.366,unimanual,correct,0,NA,NA
10,no-signal,0.366,unimanual,error,0,NA,NA
10,no-signal,0.366,no,correct,0,NA,NA
10,no-signal,0.366,no,error,0,NA,NA
10,no-signal,0.366,other,correct,0,NA,NA
10,no-signal,0.366,other,error,0,NA,NA
10,no-signal,0.466,bimanual,correct,0,NA,NA
10,no-signal,0.466,bimanual,error,0,NA,NA
10,no-signal,0.466,unimanual,correct,0,NA,NA
10,no-signal,0.466,unimanual,error,0,NA,NA
10,no-signal,0.466,no,correct,0,NA,NA
10,no-signal,0.466,no,error,0,NA,NA
10,no-signal,0.466,other,correct,0,NA,NA
10,no-signal,0.466,other,error,0,NA,NA
10,no-signal,NA,bimanual,correct,717,719,0.9972183588317107
10,no-signal,NA,bimanual,error,1,719,0.0013908205841446453
10,no-signal,NA,unimanual,correct,0,719,0
10,no-signal,NA,unimanual,error,1,719,0.0013908205841446453
10,no-signal,NA,no,correct,0,719,0
10,no-signal,NA,no,error,0,719,0
10,no-signal,NA,other,correct,0,719,0
10,no-signal,NA,other,error,0,719,0
11,stop-left,0.066,bimanual,correct,0,23,0
11,stop-left,0.066,bimanual,error,1,23,0.043478260869565216
11,stop-left,0.066,unimanual,correct,17,23,0.7391304347826086
11,stop-left,0.066,unimanual,error,5,23,0.21739130434782608
11,stop-left,0.066,no,correct,0,23,0
11,stop-left,0.066,no,error,0,23,0
11,stop-left,0.066,other,correct,0,23,0
11,stop-left,0.066,other,error,0,23,0
11,stop-left,0.166,bimanual,correct,0,22,0
11,stop-left,0.166,bimanual,error,1,22,0.045454545454545456
11,stop-left,0.166,unimanual,correct,16,22,0.7272727272727273
11,stop-left,0.166,unimanual,error,5,22,0.22727272727272727
11,stop-left,0.166,no,correct,0,22,0
11,stop-left,0.166,no,error,0,22,0
11,stop-left,0.166,other,correct,0,22,0
11,stop-left,0.166,other,error,0,22,0
11,stop-left,0.266,bimanual,correct,0,24,0
11,stop-left,0.266,bimanual,error,5,24,0.20833333333333334
11,stop-left,0.266,unimanual,correct,16,24,0.6666666666666666
11,stop-left,0.266,unimanual,error,3,24,0.125
11,stop-left,0.266,no,correct,0,24,0
11,stop-left,0.266,no,error,0,24,0
11,stop-left,0.266,other,correct,0,24,0
11,stop-left,0.266,other,error,0,24,0
11,stop-left,0.366,bimanual,correct,0,24,0
11,stop-left,0.366,bimanual,error,19,24,0.7916666666666666
11,stop-left,0.366,unimanual,correct,5,24,0.20833333333333334
11,stop-left,0.366,unimanual,error,0,24,0
11,stop-left,0.366,no,correct,0,24,0
11,stop-left,0.366,no,error,0,24,0
11,stop-left,0.366,other,correct,0,24,0
11,stop-left,0.366,other,error,0,24,0
11,stop-left,0.466,bimanual,correct,0,24,0
11,stop-left,0.466,bimanual,error,24,24,1
11,stop-left,0.466,unimanual,correct,0,24,0
11,stop-left,0.466,unimanual,error,0,24,0
11,stop-left,0.466,no,correct,0,24,0
11,stop-left,0.466,no,error,0,24,0
11,stop-left,0.466,other,correct,0,24,0
11,stop-left,0.466,other,error,0,24,0
11,stop-left,NA,bimanual,correct,0,NA,NA
11,stop-left,NA,bimanual,error,0,NA,NA
11,stop-left,NA,unimanual,correct,0,NA,NA
11,stop-left,NA,unimanual,error,0,NA,NA
11,stop-left,NA,no,correct,0,NA,NA
11,stop-left,NA,no,error,0,NA,NA
11,stop-left,NA,other,correct,0,NA,NA
11,stop-left,NA,other,error,0,NA,NA
11,stop-right,0.066,bimanual,correct,0,24,0
11,stop-right,0.066,bimanual,error,0,24,0
11,stop-right,0.066,unimanual,correct,13,24,0.5416666666666666
11,stop-right,0.066,unimanual,error,11,24,0.4583333333333333
11,stop-right,0.066,no,correct,0,24,0
11,stop-right,0.066,no,error,0,24,0
11,stop-right,0.066,other,correct,0,24,0
11,stop-right,0.066,other,error,0,24,0
11,stop-right,0.166,bimanual,correct,0,24,0
11,stop-right,0.166,bimanual,error,1,24,0.041666666666666664
11,stop-right,0.166,unimanual,correct,14,24,0.5833333333333334
11,stop-right,0.166,unimanual,error,9,24,0.375
11,stop-right,0.166,no,correct,0,24,0
11,stop-right,0.166,no,error,0,24,0
11,stop-right,0.166,other,correct,0,24,0
11,stop-right,0.166,other,error,0,24,0
11,stop-right,0.266,bimanual,correct,0,24,0
11,stop-right,0.266,bimanual,error,6,24,0.25
11,stop-right,0.266,unimanual,correct,11,24,0.4583333333333333
11,stop-right,0.266,unimanual,error,7,24,0.2916666666666667
11,stop-right,0.266,no,correct,0,24,0
11,stop-right,0.266,no,error,0,24,0
11,stop-right,0.266,other,correct,0,24,0
11,stop-right,0.266,other,error,0,24,0
11,stop-right,0.366,bimanual,correct,0,24,0
11,stop-right,0.366,bimanual,error,18,24,0.75
11,stop-right,0.366,unimanual,correct,3,24,0.125
11,stop-right,0.366,unimanual,error,3,24,0.125
11,stop-right,0.366,no,correct,0,24,0
11,stop-right,0.366,no,error,0,24,0
11,stop-right,0.366,other,correct,0,24,0
11,stop-right,0.366,other,error,0,24,0
11,stop-right,0.466,bimanual,correct,0,24,0
11,stop-right,0.466,bimanual,error,24,24,1
11,stop-right,0.466,unimanual,correct,0,24,0
11,stop-right,0.466,unimanual,error,0,24,0
11,stop-right,0.466,no,correct,0,24,0
11,stop-right,0.466,no,error,0,24,0
11,stop-right,0.466,other,correct,0,24,0
11,stop-right,0.466,other,error,0,24,0
11,stop-right,NA,bimanual,correct,0,NA,NA
11,stop-right,NA,bimanual,error,0,NA,NA
11,stop-right,NA,unimanual,correct,0,NA,NA
11,stop-right,NA,unimanual,error,0,NA,NA
11,stop-right,NA,no,correct,0,NA,NA
11,stop-right,NA,no,error,0,NA,NA
11,stop-right,NA,other,correct,0,NA,NA
11,stop-right,NA,other,error,0,NA,NA
11,stop-both,0.066,bimanual,correct,0,24,0
11,stop-both,0.066,bimanual,error,0,24,0
11,stop-both,0.066,unimanual,correct,0,24,0
11,stop-both,0.066,unimanual,error,0,24,0
11,stop-both,0.066,no,correct,24,24,1
11,stop-both,0.066,no,error,0,24,0
11,stop-both,0.066,other,correct,0,24,0
11,stop-both,0.066,other,error,0,24,0
11,stop-both,0.166,bimanual,correct,0,24,0
11,stop-both,0.166,bimanual,error,2,24,0.08333333333333333
11,stop-both,0.166,unimanual,correct,0,24,0
11,stop-both,0.166,unimanual,error,1,24,0.041666666666666664
11,stop-both,0.166,no,correct,21,24,0.875
11,stop-both,0.166,no,error,0,24,0
11,stop-both,0.166,other,correct,0,24,0
11,stop-both,0.166,other,error,0,24,0
11,stop-both,0.266,bimanual,correct,0,24,0
11,stop-both,0.266,bimanual,error,4,24,0.16666666666666666
11,stop-both,0.266,unimanual,correct,0,24,0
11,stop-both,0.266,unimanual,error,3,24,0.125
11,stop-both,0.266,no,correct,17,24,0.7083333333333334
11,stop-both,0.266,no,error,0,24,0
11,stop-both,0.266,other,correct,0,24,0
11,stop-both,0.266,other,error,0,24,0
11,stop-both,0.366,bimanual,correct,0,24,0
11,stop-both,0.366,bimanual,error,18,24,0.75
11,stop-both,0.366,unimanual,correct,0,24,0
11,stop-both,0.366,unimanual,error,0,24,0
11,stop-both,0.366,no,correct,6,24,0.25
11,stop-both,0.366,no,error,0,24,0
11,stop-both,0.366,other,correct,0,24,0
11,stop-both,0.366,other,error,0,24,0
11,stop-both,0.466,bimanual,correct,0,24,0
11,stop-both,0.466,bimanual,error,24,24,1
11,stop-both,0.466,unimanual,correct,0,24,0
11,stop-both,0.466,unimanual,error,0,24,0
11,stop-both,0.466,no,correct,0,24,0
11,stop-both,0.466,no,error,0,24,0
11,stop-both,0.466,other,correct,0,24,0
11,stop-both,0.466,other,error,0,24,0
11,stop-both,NA,bimanual,correct,0,NA,NA
11,stop-both,NA,bimanual,error,0,NA,NA
11,stop-both,NA,unimanual,correct,0,NA,NA
11,stop-both,NA,unimanual,error,0,NA,NA
11,stop-both,NA,no,correct,0,NA,NA
11,stop-both,NA,no,error,0,NA,NA
11,stop-both,NA,other,correct,0,NA,NA
11,stop-both,NA,other,error,0,NA,NA
11,ignore,0.066,bimanual,correct,19,23,0.8260869565217391
11,ignore,0.066,bimanual,error,3,23,0.13043478260869565
11,ignore,0.066,unimanual,correct,0,23,0
11,ignore,0.066,unimanual,error,0,23,0
11,ignore,0.066,no,correct,0,23,0
11,ignore,0.066,no,error,1,23,0.043478260869565216
11,ignore,0.066,other,correct,0,23,0
11,ignore,0.066,other,error,0,23,0
11,ignore,0.166,bimanual,correct,22,24,0.9166666666666666
11,ignore,0.166,bimanual,error,2,24,0.08333333333333333
11,ignore,0.166,unimanual,correct,0,24,0
11,ignore,0.166,unimanual,error,0,24,0
11,ignore,0.166,no,correct,0,24,0
11,ignore,0.166,no,error,0,24,0
11,ignore,0.166,other,correct,0,24,0
11,ignore,0.166,other,error,0,24,0
11,ignore,0.266,bimanual,correct,23,24,0.9583333333333334
11,ignore,0.266,bimanual,error,1,24,0.041666666666666664
11,ignore,0.266,unimanual,correct,0,24,0
11,ignore,0.266,unimanual,error,0,24,0
11,ignore,0.266,no,correct,0,24,0
11,ignore,0.266,no,error,0,24,0
11,ignore,0.266,other,correct,0,24,0
11,ignore,0.266,other,error,0,24,0
11,ignore,0.366,bimanual,correct,23,24,0.9583333333333334
11,ignore,0.366,bimanual,error,1,24,0.041666666666666664
11,ignore,0.366,unimanual,correct,0,24,0
11,ignore,0.366,unimanual,error,0,24,0
11,ignore,0.366,no,correct,0,24,0
11,ignore,0.366,no,error,0,24,0
11,ignore,0.366,other,correct,0,24,0
11,ignore,0.366,other,error,0,24,0
11,ignore,0.466,bimanual,correct,24,24,1
11,ignore,0.466,bimanual,error,0,24,0
11,ignore,0.466,unimanual,correct,0,24,0
11,ignore,0.466,unimanual,error,0,24,0
11,ignore,0.466,no,correct,0,24,0
11,ignore,0.466,no,error,0,24,0
11,ignore,0.466,other,correct,0,24,0
11,ignore,0.466,other,error,0,24,0
11,ignore,NA,bimanual,correct,0,NA,NA
11,ignore,NA,bimanual,error,0,NA,NA
11,ignore,NA,unimanual,correct,0,NA,NA
11,ignore,NA,unimanual,error,0,NA,NA
11,ignore,NA,no,correct,0,NA,NA
11,ignore,NA,no,error,0,NA,NA
11,ignore,NA,other,correct,0,NA,NA
11,ignore,NA,other,error,0,NA,NA
11,no-signal,0.066,bimanual,correct,0,NA,NA
11,no-signal,0.066,bimanual,error,0,NA,NA
11,no-signal,0.066,unimanual,correct,0,NA,NA
11,no-signal,0.066,unimanual,error,0,NA,NA
11,no-signal,0.066,no,correct,0,NA,NA
11,no-signal,0.066,no,error,0,NA,NA
11,no-signal,0.066,other,correct,0,NA,NA
11,no-signal,0.066,other,error,0,NA,NA
11,no-signal,0.166,bimanual,correct,0,NA,NA
11,no-signal,0.166,bimanual,error,0,NA,NA
11,no-signal,0.166,unimanual,correct,0,NA,NA
11,no-signal,0.166,unimanual,error,0,NA,NA
11,no-signal,0.166,no,correct,0,NA,NA
11,no-signal,0.166,no,error,0,NA,NA
11,no-signal,0.166,other,correct,0,NA,NA
11,no-signal,0.166,other,error,0,NA,NA
11,no-signal,0.266,bimanual,correct,0,NA,NA
11,no-signal,0.266,bimanual,error,0,NA,NA
11,no-signal,0.266,unimanual,correct,0,NA,NA
11,no-signal,0.266,unimanual,error,0,NA,NA
11,no-signal,0.266,no,correct,0,NA,NA
11,no-signal,0.266,no,error,0,NA,NA
11,no-signal,0.266,other,correct,0,NA,NA
11,no-signal,0.266,other,error,0,NA,NA
11,no-signal,0.366,bimanual,correct,0,NA,NA
11,no-signal,0.366,bimanual,error,0,NA,NA
11,no-signal,0.366,unimanual,correct,0,NA,NA
11,no-signal,0.366,unimanual,error,0,NA,NA
11,no-signal,0.366,no,correct,0,NA,NA
11,no-signal,0.366,no,error,0,NA,NA
11,no-signal,0.366,other,correct,0,NA,NA
11,no-signal,0.366,other,error,0,NA,NA
11,no-signal,0.466,bimanual,correct,0,NA,NA
11,no-signal,0.466,bimanual,error,0,NA,NA
11,no-signal,0.466,unimanual,correct,0,NA,NA
11,no-signal,0.466,unimanual,error,0,NA,NA
11,no-signal,0.466,no,correct,0,NA,NA
11,no-signal,0.466,no,error,0,NA,NA
11,no-signal,0.466,other,correct,0,NA,NA
11,no-signal,0.466,other,error,0,NA,NA
11,no-signal,NA,bimanual,correct,708,716,0.9888268156424581
11,no-signal,NA,bimanual,error,7,716,0.009776536312849162
11,no-signal,NA,unimanual,correct,0,716,0
11,no-signal,NA,unimanual,error,1,716,0.0013966480446927375
11,no-signal,NA,no,correct,0,716,0
11,no-signal,NA,no,error,0,716,0
11,no-signal,NA,other,correct,0,716,0
11,no-signal,NA,other,error,0,716,0
12,stop-left,0.066,bimanual,correct,0,24,0
12,stop-left,0.066,bimanual,error,2,24,0.08333333333333333
12,stop-left,0.066,unimanual,correct,16,24,0.6666666666666666
12,stop-left,0.066,unimanual,error,6,24,0.25
12,stop-left,0.066,no,correct,0,24,0
12,stop-left,0.066,no,error,0,24,0
12,stop-left,0.066,other,correct,0,24,0
12,stop-left,0.066,other,error,0,24,0
12,stop-left,0.166,bimanual,correct,0,24,0
12,stop-left,0.166,bimanual,error,2,24,0.08333333333333333
12,stop-left,0.166,unimanual,correct,22,24,0.9166666666666666
12,stop-left,0.166,unimanual,error,0,24,0
12,stop-left,0.166,no,correct,0,24,0
12,stop-left,0.166,no,error,0,24,0
12,stop-left,0.166,other,correct,0,24,0
12,stop-left,0.166,other,error,0,24,0
12,stop-left,0.266,bimanual,correct,0,24,0
12,stop-left,0.266,bimanual,error,4,24,0.16666666666666666
12,stop-left,0.266,unimanual,correct,19,24,0.7916666666666666
12,stop-left,0.266,unimanual,error,0,24,0
12,stop-left,0.266,no,correct,0,24,0
12,stop-left,0.266,no,error,1,24,0.041666666666666664
12,stop-left,0.266,other,correct,0,24,0
12,stop-left,0.266,other,error,0,24,0
12,stop-left,0.366,bimanual,correct,0,24,0
12,stop-left,0.366,bimanual,error,17,24,0.7083333333333334
12,stop-left,0.366,unimanual,correct,5,24,0.20833333333333334
12,stop-left,0.366,unimanual,error,0,24,0
12,stop-left,0.366,no,correct,0,24,0
12,stop-left,0.366,no,error,2,24,0.08333333333333333
12,stop-left,0.366,other,correct,0,24,0
12,stop-left,0.366,other,error,0,24,0
12,stop-left,0.466,bimanual,correct,0,24,0
12,stop-left,0.466,bimanual,error,24,24,1
12,stop-left,0.466,unimanual,correct,0,24,0
12,stop-left,0.466,unimanual,error,0,24,0
12,stop-left,0.466,no,correct,0,24,0
12,stop-left,0.466,no,error,0,24,0
12,stop-left,0.466,other,correct,0,24,0
12,stop-left,0.466,other,error,0,24,0
12,stop-left,NA,bimanual,correct,0,NA,NA
12,stop-left,NA,bimanual,error,0,NA,NA
12,stop-left,NA,unimanual,correct,0,NA,NA
12,stop-left,NA,unimanual,error,0,NA,NA
12,stop-left,NA,no,correct,0,NA,NA
12,stop-left,NA,no,error,0,NA,NA
12,stop-left,NA,other,correct,0,NA,NA
12,stop-left,NA,other,error,0,NA,NA
12,stop-right,0.066,bimanual,correct,0,24,0
12,stop-right,0.066,bimanual,error,0,24,0
12,stop-right,0.066,unimanual,correct,17,24,0.7083333333333334
12,stop-right,0.066,unimanual,error,7,24,0.2916666666666667
12,stop-right,0.066,no,correct,0,24,0
12,stop-right,0.066,no,error,0,24,0
12,stop-right,0.066,other,correct,0,24,0
12,stop-right,0.066,other,error,0,24,0
12,stop-right,0.166,bimanual,correct,0,24,0
12,stop-right,0.166,bimanual,error,3,24,0.125
12,stop-right,0.166,unimanual,correct,19,24,0.7916666666666666
12,stop-right,0.166,unimanual,error,2,24,0.08333333333333333
12,stop-right,0.166,no,correct,0,24,0
12,stop-right,0.166,no,error,0,24,0
12,stop-right,0.166,other,correct,0,24,0
12,stop-right,0.166,other,error,0,24,0
12,stop-right,0.266,bimanual,correct,0,24,0
12,stop-right,0.266,bimanual,error,8,24,0.3333333333333333
12,stop-right,0.266,unimanual,correct,14,24,0.5833333333333334
12,stop-right,0.266,unimanual,error,2,24,0.08333333333333333
12,stop-right,0.266,no,correct,0,24,0
12,stop-right,0.266,no,error,0,24,0
12,stop-right,0.266,other,correct,0,24,0
12,stop-right,0.266,other,error,0,24,0
12,stop-right,0.366,bimanual,correct,0,24,0
12,stop-right,0.366,bimanual,error,17,24,0.7083333333333334
12,stop-right,0.366,unimanual,correct,5,24,0.20833333333333334
12,stop-right,0.366,unimanual,error,2,24,0.08333333333333333
12,stop-right,0.366,no,correct,0,24,0
12,stop-right,0.366,no,error,0,24,0
12,stop-right,0.366,other,correct,0,24,0
12,stop-right,0.366,other,error,0,24,0
12,stop-right,0.466,bimanual,correct,0,24,0
12,stop-right,0.466,bimanual,error,21,24,0.875
12,stop-right,0.466,unimanual,correct,1,24,0.041666666666666664
12,stop-right,0.466,unimanual,error,0,24,0
12,stop-right,0.466,no,correct,0,24,0
12,stop-right,0.466,no,error,2,24,0.08333333333333333
12,stop-right,0.466,other,correct,0,24,0
12,stop-right,0.466,other,error,0,24,0
12,stop-right,NA,bimanual,correct,0,NA,NA
12,stop-right,NA,bimanual,error,0,NA,NA
12,stop-right,NA,unimanual,correct,0,NA,NA
12,stop-right,NA,unimanual,error,0,NA,NA
12,stop-right,NA,no,correct,0,NA,NA
12,stop-right,NA,no,error,0,NA,NA
12,stop-right,NA,other,correct,0,NA,NA
12,stop-right,NA,other,error,0,NA,NA
12,stop-both,0.066,bimanual,correct,0,24,0
12,stop-both,0.066,bimanual,error,0,24,0
12,stop-both,0.066,unimanual,correct,0,24,0
12,stop-both,0.066,unimanual,error,0,24,0
12,stop-both,0.066,no,correct,24,24,1
12,stop-both,0.066,no,error,0,24,0
12,stop-both,0.066,other,correct,0,24,0
12,stop-both,0.066,other,error,0,24,0
12,stop-both,0.166,bimanual,correct,0,24,0
12,stop-both,0.166,bimanual,error,1,24,0.041666666666666664
12,stop-both,0.166,unimanual,correct,0,24,0
12,stop-both,0.166,unimanual,error,0,24,0
12,stop-both,0.166,no,correct,23,24,0.9583333333333334
12,stop-both,0.166,no,error,0,24,0
12,stop-both,0.166,other,correct,0,24,0
12,stop-both,0.166,other,error,0,24,0
12,stop-both,0.266,bimanual,correct,0,24,0
12,stop-both,0.266,bimanual,error,2,24,0.08333333333333333
