iData,ROI,Hemisphere,contrast,mean_activation,z_score,is_outlier,count,BF10,BF01
6,SMA,L,"S[""AS, left""]",-5.00768713951111,-2.4256314274965103,FALSE,30,0.6406202520999815,1.5609871787879883
7,SMA,L,"S[""AS, left""]",4.37064424653848,1.6160961373494722,FALSE,30,0.6406202520999815,1.5609871787879883
8,SMA,L,"S[""AS, left""]",-4.08376288257147,-2.027452904752311,FALSE,30,0.6406202520999815,1.5609871787879883
9,SMA,L,"S[""AS, left""]",3.93460430453221,1.4281784171884941,FALSE,30,0.6406202520999815,1.5609871787879883
10,SMA,L,"S[""AS, left""]",0.443427700549364,-0.07639463885133259,FALSE,30,0.6406202520999815,1.5609871787879883
11,SMA,L,"S[""AS, left""]",0.389826233752749,-0.09949496629234353,FALSE,30,0.6406202520999815,1.5609871787879883
12,SMA,L,"S[""AS, left""]",1.28106777866681,0.2845984689613244,FALSE,30,0.6406202520999815,1.5609871787879883
13,SMA,L,"S[""AS, left""]",0.113931342752443,-0.21839586028451263,FALSE,30,0.6406202520999815,1.5609871787879883
14,SMA,L,"S[""AS, left""]",0.349552655592561,-0.11685144734260168,FALSE,30,0.6406202520999815,1.5609871787879883
15,SMA,L,"S[""AS, left""]",-2.43887890091068,-1.3185663602289126,FALSE,30,0.6406202520999815,1.5609871787879883
16,SMA,L,"S[""AS, left""]",4.31856308093196,1.5936510056969164,FALSE,30,0.6406202520999815,1.5609871787879883
17,SMA,L,"S[""AS, left""]",0.419585014134645,-0.08666998943722615,FALSE,30,0.6406202520999815,1.5609871787879883
18,SMA,L,"S[""AS, left""]",2.22815266102552,0.6927583982395871,FALSE,30,0.6406202520999815,1.5609871787879883
19,SMA,L,"S[""AS, left""]",0.63777029336918,0.007360112616706015,FALSE,30,0.6406202520999815,1.5609871787879883
20,SMA,L,"S[""AS, left""]",1.08982617501169,0.2021801336284507,FALSE,30,0.6406202520999815,1.5609871787879883
21,SMA,L,"S[""AS, left""]",1.67367394978092,0.45379777730320453,FALSE,30,0.6406202520999815,1.5609871787879883
22,SMA,L,"S[""AS, left""]",-0.516061883419752,-0.4899005537179322,FALSE,30,0.6406202520999815,1.5609871787879883
23,SMA,L,"S[""AS, left""]",3.98796872716201,1.4511765870170619,FALSE,30,0.6406202520999815,1.5609871787879883
